interaction_id,session_id,lesson_id,part_id,action,time_spent_seconds,audio_replays,audio_interrupts,timestamp
1620,307,47,11,pause,743,0,0,2025-10-04T23:26:15
1621,307,29,110,resume,116,0,0,2025-10-04T22:33:07
1622,307,38,193,resume,749,2,2,2025-10-04T22:51:16
1623,308,16,124,pause,109,3,5,2025-10-19T09:54:50
1624,308,46,126,resume,785,0,0,2025-10-19T09:51:48
1625,308,29,85,resume,726,3,4,2025-10-19T09:51:54
1626,308,9,38,resume,36,2,2,2025-10-19T09:53:55
1627,308,20,184,start,659,0,0,2025-10-19T09:52:06
1628,308,44,76,start,834,0,0,2025-10-19T09:54:50
1629,309,25,66,resume,38,0,0,2025-07-27T20:06:13
1630,309,10,150,start,382,0,0,2025-07-27T20:04:09
1631,309,34,104,pause,184,0,0,2025-07-27T20:08:10
1632,310,33,81,resume,397,0,0,2026-04-08T23:29:00
1633,310,11,135,pause,505,0,0,2026-04-08T23:31:12
1634,310,5,88,pause,221,2,1,2026-04-08T22:48:30
1635,311,23,128,pause,663,0,0,2026-02-01T02:29:17
1636,311,34,59,resume,382,0,0,2026-02-01T02:14:02
1637,312,22,130,start,576,0,0,2024-10-28T08:22:23
1638,312,35,21,stop,67,0,0,2024-10-28T08:04:21
1639,312,16,66,resume,197,0,0,2024-10-28T08:12:52
1640,312,16,59,resume,477,0,0,2024-10-28T07:54:56
1641,312,18,142,pause,770,0,0,2024-10-28T07:55:23
1642,312,5,34,resume,72,0,0,2024-10-28T07:56:00
1643,312,38,123,pause,559,1,2,2024-10-28T08:16:23
1644,313,8,114,start,212,1,4,2025-05-29T12:10:21
1645,313,20,146,start,450,0,0,2025-05-29T12:19:03
1646,314,29,165,pause,835,0,0,2024-09-04T11:28:43
1647,314,1,65,resume,625,0,0,2024-09-04T10:59:57
1648,315,31,132,pause,670,0,0,2026-06-03T06:21:05
1649,315,16,88,pause,584,0,0,2026-06-03T06:31:16
1650,315,8,194,stop,509,0,0,2026-06-03T06:06:26
1651,316,11,46,start,452,0,0,2025-08-05T23:11:06
1652,316,29,88,resume,561,2,1,2025-08-05T23:12:16
1653,316,14,79,resume,337,0,0,2025-08-05T23:12:07
1654,316,44,77,stop,225,0,0,2025-08-05T23:09:58
1655,316,11,50,resume,814,2,1,2025-08-05T23:10:24
1656,316,34,122,resume,817,4,5,2025-08-05T23:06:39
1657,316,31,78,pause,323,0,0,2025-08-05T23:07:22
1658,316,21,116,pause,586,0,0,2025-08-05T23:08:01
1659,316,26,15,stop,372,0,0,2025-08-05T23:10:48
1660,317,18,5,resume,217,0,0,2025-11-02T07:58:48
1661,317,19,96,start,447,0,0,2025-11-02T08:22:40
1662,317,36,190,pause,230,0,0,2025-11-02T08:15:34
1663,318,7,20,pause,343,0,0,2025-06-22T22:20:38
1664,318,38,121,stop,57,0,0,2025-06-22T22:25:21
1665,318,46,125,pause,631,0,0,2025-06-22T22:09:33
1666,318,4,164,pause,560,3,3,2025-06-22T22:36:53
1667,318,9,192,start,803,4,1,2025-06-22T22:32:52
1668,318,37,52,resume,458,0,0,2025-06-22T21:41:56
1669,318,43,67,resume,846,0,0,2025-06-22T21:45:41
1670,318,5,180,resume,331,3,3,2025-06-22T22:22:36
1671,319,30,59,pause,351,2,5,2026-01-11T11:37:46
1672,319,39,192,stop,153,1,5,2026-01-11T10:32:10
1673,319,32,13,resume,71,0,0,2026-01-11T11:30:56
1674,319,2,145,pause,42,0,0,2026-01-11T11:36:24
1675,320,32,73,resume,659,0,0,2025-10-17T11:17:29
1676,320,6,143,resume,554,2,4,2025-10-17T12:44:46
1677,320,30,157,resume,205,1,5,2025-10-17T11:58:14
1678,320,29,190,start,348,1,1,2025-10-17T12:22:32
1679,320,34,178,resume,452,0,0,2025-10-17T12:49:35
1680,320,19,2,resume,409,0,0,2025-10-17T11:12:05
1681,321,10,67,stop,608,0,0,2025-09-12T23:13:13
1682,321,30,168,resume,798,0,0,2025-09-12T23:26:09
1683,321,46,148,start,801,0,0,2025-09-12T22:26:54
1684,321,7,7,resume,874,0,0,2025-09-12T22:17:20
1685,322,5,84,stop,245,0,0,2025-07-14T16:44:47
1686,322,11,109,stop,248,2,2,2025-07-14T15:47:23
1687,322,29,32,stop,394,0,0,2025-07-14T15:47:12
1688,323,29,113,pause,220,0,0,2025-07-11T01:29:32
1689,323,8,24,stop,528,0,0,2025-07-11T01:38:47
1690,323,8,42,resume,133,0,0,2025-07-11T01:40:34
1691,323,23,192,stop,435,0,0,2025-07-11T00:51:50
1692,324,24,123,pause,124,0,0,2025-02-06T06:50:37
1693,324,25,108,pause,888,1,2,2025-02-06T06:26:39
1694,325,28,167,pause,728,0,0,2025-06-17T21:21:49
1695,325,25,121,start,291,0,0,2025-06-17T22:08:55
1696,325,3,37,stop,191,0,0,2025-06-17T21:56:52
1697,325,10,36,resume,790,1,0,2025-06-17T21:59:11
1698,325,43,76,pause,434,2,3,2025-06-17T21:28:15
1699,326,43,47,pause,122,0,0,2026-04-19T03:01:09
1700,326,14,79,pause,392,3,4,2026-04-19T02:08:33
1701,326,22,8,stop,45,0,0,2026-04-19T02:55:19
1702,326,27,12,resume,790,5,5,2026-04-19T02:31:37
1703,326,1,90,stop,104,4,0,2026-04-19T01:44:59
1704,326,27,138,pause,887,0,0,2026-04-19T02:40:27
1705,326,20,122,pause,273,0,0,2026-04-19T01:46:46
1706,326,24,158,resume,108,0,0,2026-04-19T02:26:16
1707,326,37,51,start,537,0,0,2026-04-19T01:46:57
1708,327,6,191,start,423,3,4,2026-02-10T22:14:42
1709,327,12,187,resume,346,4,5,2026-02-10T22:43:50
1710,327,18,34,pause,393,0,0,2026-02-10T22:48:04
1711,328,3,192,stop,404,0,0,2026-01-22T15:31:02
1712,328,12,4,start,44,0,0,2026-01-22T15:35:30
1713,328,26,83,start,502,4,2,2026-01-22T15:21:15
1714,328,37,104,pause,229,0,0,2026-01-22T15:27:06
1715,328,29,31,resume,681,5,2,2026-01-22T15:24:33
1716,328,17,88,resume,509,0,0,2026-01-22T15:34:07
1717,328,7,172,stop,791,0,0,2026-01-22T15:28:33
1718,328,24,110,resume,566,2,0,2026-01-22T15:22:07
1719,328,8,31,resume,312,0,0,2026-01-22T15:19:54
1720,328,29,112,resume,94,0,0,2026-01-22T15:38:23
1721,329,33,50,start,706,2,0,2025-10-25T13:14:17
1722,329,34,154,resume,586,0,0,2025-10-25T14:19:05
1723,329,35,93,resume,720,0,0,2025-10-25T14:27:38
1724,329,24,41,start,179,0,0,2025-10-25T13:57:02
1725,329,15,193,resume,563,0,0,2025-10-25T14:27:09
1726,329,13,72,start,420,0,0,2025-10-25T13:23:52
1727,329,27,122,pause,149,0,0,2025-10-25T14:05:31
1728,329,5,65,resume,694,3,1,2025-10-25T14:25:16
1729,329,5,16,resume,153,0,0,2025-10-25T13:08:54
1730,330,16,101,resume,671,0,0,2026-01-14T23:51:18
1731,330,16,90,start,292,0,0,2026-01-14T23:37:05
1732,330,47,190,resume,698,0,0,2026-01-14T23:37:40
1733,331,18,84,start,130,5,2,2026-02-11T23:40:32
1734,331,39,121,pause,458,0,0,2026-02-11T23:17:32
1735,331,40,117,start,782,3,2,2026-02-12T00:23:54
1736,331,17,29,resume,446,5,1,2026-02-12T00:16:26
1737,331,32,75,pause,115,0,0,2026-02-11T22:56:06
1738,331,39,93,pause,880,0,0,2026-02-11T23:54:53
1739,331,28,108,start,117,0,0,2026-02-12T00:15:18
1740,331,47,188,pause,267,5,2,2026-02-11T23:29:52
1741,332,6,4,start,835,0,0,2026-06-04T17:21:42
1742,332,15,152,pause,282,0,0,2026-06-04T17:00:20
1743,332,46,125,resume,867,0,0,2026-06-04T17:26:11
1744,332,43,98,start,120,0,0,2026-06-04T17:27:34
1745,332,7,148,start,792,0,0,2026-06-04T17:07:52
1746,333,39,108,resume,745,0,0,2026-04-14T10:30:11
1747,333,29,118,resume,545,0,0,2026-04-14T09:54:08
1748,333,41,191,resume,695,0,0,2026-04-14T10:38:32
1749,333,12,7,resume,346,1,2,2026-04-14T10:39:11
1750,333,47,117,stop,269,0,0,2026-04-14T10:10:31
1751,333,23,64,pause,812,0,0,2026-04-14T09:54:40
1752,333,41,68,resume,174,0,0,2026-04-14T10:02:54
1753,333,36,166,pause,420,0,0,2026-04-14T10:30:39
1754,333,12,128,stop,351,0,0,2026-04-14T10:10:10
1755,333,15,82,resume,113,0,0,2026-04-14T10:38:51
1756,334,21,160,pause,200,0,0,2026-05-13T08:12:13
1757,334,46,125,pause,835,4,2,2026-05-13T08:12:07
1758,335,8,49,resume,528,0,0,2026-05-27T13:34:28
1759,335,36,138,pause,643,0,0,2026-05-27T13:34:06
1760,335,6,183,resume,689,4,2,2026-05-27T12:51:46
1761,336,26,35,stop,116,0,0,2025-11-25T06:59:10
1762,336,19,158,resume,94,0,0,2025-11-25T06:32:35
1763,336,3,63,resume,693,3,0,2025-11-25T06:41:18
1764,336,15,63,stop,460,0,0,2025-11-25T06:49:07
1765,336,1,76,pause,31,5,3,2025-11-25T06:58:49
1766,336,36,146,pause,200,0,0,2025-11-25T06:59:19
1767,337,37,100,resume,733,0,0,2025-04-03T12:41:39
1768,337,17,111,pause,250,0,0,2025-04-03T12:05:54
1769,337,45,35,pause,857,0,0,2025-04-03T12:55:52
1770,337,35,149,start,813,5,5,2025-04-03T12:17:34
1771,337,39,59,resume,744,0,0,2025-04-03T12:34:33
1772,337,15,120,pause,866,0,0,2025-04-03T11:45:53
1773,337,32,152,pause,185,0,0,2025-04-03T11:43:33
1774,337,42,15,stop,498,0,0,2025-04-03T12:46:58
1775,337,44,91,start,746,3,4,2025-04-03T12:00:48
1776,337,2,183,resume,451,0,0,2025-04-03T12:34:42
1777,338,14,170,pause,561,0,0,2025-06-10T15:47:22
1778,338,15,146,resume,530,0,0,2025-06-10T15:57:34
1779,338,35,175,resume,893,1,4,2025-06-10T15:20:57
1780,339,5,158,start,433,0,0,2025-10-01T22:45:42
1781,339,16,154,resume,193,0,0,2025-10-01T22:47:11
1782,339,32,187,start,101,1,3,2025-10-01T22:43:31
1783,339,25,105,pause,495,0,0,2025-10-01T22:37:25
1784,339,7,80,pause,734,0,0,2025-10-01T22:41:30
1785,339,6,48,pause,215,2,2,2025-10-01T22:49:16
1786,340,7,135,pause,630,0,0,2025-11-04T22:53:18
1787,340,44,96,start,11,0,0,2025-11-04T23:55:35
1788,341,21,99,pause,829,5,4,2026-04-10T02:19:17
1789,341,12,49,resume,520,2,4,2026-04-10T02:09:35
1790,341,44,40,resume,597,0,0,2026-04-10T02:07:01
1791,341,12,130,start,848,0,0,2026-04-10T02:23:38
1792,341,35,31,resume,329,0,0,2026-04-10T02:54:01
1793,341,44,47,resume,181,1,3,2026-04-10T02:08:01
1794,341,40,87,stop,684,5,3,2026-04-10T02:44:39
1795,341,43,142,start,262,0,0,2026-04-10T02:18:43
1796,341,32,49,resume,52,3,0,2026-04-10T02:52:52
1797,342,43,182,resume,615,0,0,2025-12-08T16:56:22
1798,342,43,168,pause,549,0,0,2025-12-08T17:43:43
1799,342,34,101,resume,668,0,0,2025-12-08T17:06:47
1800,342,29,51,pause,651,0,0,2025-12-08T17:29:47
1801,342,6,126,start,116,0,0,2025-12-08T17:19:05
1802,342,25,79,pause,815,0,0,2025-12-08T18:04:54
1803,342,45,15,resume,52,0,0,2025-12-08T17:05:29
1804,342,38,192,stop,565,2,5,2025-12-08T17:18:17
1805,343,4,78,pause,370,0,0,2025-09-11T12:14:01
1806,344,44,112,resume,546,0,0,2025-10-08T17:23:48
1807,345,45,12,stop,111,0,0,2026-04-16T07:43:51
1808,345,15,183,pause,741,2,3,2026-04-16T07:16:18
1809,345,1,12,stop,220,0,0,2026-04-16T08:32:36
1810,345,19,2,stop,685,3,1,2026-04-16T08:42:08
1811,345,24,103,start,155,0,0,2026-04-16T07:59:25
1812,345,17,109,resume,737,0,0,2026-04-16T08:28:34
1813,345,14,168,resume,289,0,0,2026-04-16T07:38:34
1814,345,27,97,pause,204,4,2,2026-04-16T07:59:34
1815,345,26,11,resume,469,0,0,2026-04-16T07:07:44
1816,346,8,30,start,820,4,0,2026-02-12T09:07:49
1817,346,17,175,resume,721,0,0,2026-02-12T09:25:51
1818,346,19,146,pause,789,0,0,2026-02-12T09:02:26
1819,346,13,23,resume,519,0,0,2026-02-12T09:09:16
1820,347,31,123,start,244,0,0,2025-07-28T00:25:43
1821,347,6,178,resume,257,0,0,2025-07-28T00:34:05
1822,347,10,114,resume,52,0,0,2025-07-28T00:38:51
1823,347,13,54,resume,54,0,0,2025-07-28T00:36:52
1824,347,22,65,stop,368,0,0,2025-07-28T00:34:38
1825,347,4,101,pause,308,0,0,2025-07-28T00:35:33
1826,347,41,50,pause,748,4,0,2025-07-28T00:43:13
1827,347,16,155,resume,580,2,1,2025-07-28T00:36:25
1828,347,8,176,start,540,0,0,2025-07-28T00:36:09
1829,348,47,83,pause,156,0,0,2026-05-21T09:39:37
1830,348,1,98,start,69,0,0,2026-05-21T09:38:07
1831,348,8,58,resume,46,0,0,2026-05-21T09:33:52
1832,348,42,122,stop,670,4,2,2026-05-21T09:35:57
1833,348,16,175,pause,266,0,0,2026-05-21T09:30:10
1834,348,30,123,stop,166,0,0,2026-05-21T09:32:01
1835,348,15,37,pause,758,0,0,2026-05-21T09:27:15
1836,348,17,42,pause,31,0,0,2026-05-21T09:31:38
1837,348,3,118,pause,564,2,3,2026-05-21T09:26:25
1838,348,14,104,pause,437,0,0,2026-05-21T09:32:07
1839,349,25,119,pause,343,0,0,2026-05-06T03:35:24
1840,349,34,53,pause,739,2,4,2026-05-06T03:10:56
1841,349,43,159,pause,484,0,0,2026-05-06T03:29:19
1842,349,27,96,resume,228,0,0,2026-05-06T03:21:14
1843,349,35,167,pause,862,0,0,2026-05-06T03:50:30
1844,349,27,14,pause,355,0,0,2026-05-06T03:29:30
1845,349,25,133,pause,463,1,5,2026-05-06T03:11:33
1846,349,12,70,stop,706,0,0,2026-05-06T03:30:06
1847,350,37,51,start,334,0,0,2026-02-03T08:39:46
1848,350,9,125,pause,791,0,0,2026-02-03T08:55:00
1849,350,3,174,start,76,0,0,2026-02-03T07:59:11
1850,351,4,85,stop,330,0,0,2026-02-27T04:28:50
1851,352,10,55,pause,77,3,4,2026-04-01T04:16:56
1852,352,29,122,pause,189,0,0,2026-04-01T03:29:51
1853,352,36,41,stop,165,2,3,2026-04-01T03:16:50
1854,352,27,41,resume,653,0,0,2026-04-01T03:43:31
1855,352,45,64,stop,689,0,0,2026-04-01T04:19:41
1856,352,7,194,start,400,0,0,2026-04-01T03:43:46
1857,353,2,151,resume,847,3,3,2026-03-13T17:53:38
1858,353,2,126,stop,590,3,2,2026-03-13T18:14:11
1859,353,5,46,start,317,0,0,2026-03-13T17:58:21
1860,353,8,172,pause,659,0,0,2026-03-13T17:40:10
1861,353,6,91,resume,828,0,0,2026-03-13T17:49:02
1862,353,38,107,stop,383,0,0,2026-03-13T18:07:13
1863,353,18,134,stop,34,4,2,2026-03-13T18:10:00
1864,353,16,180,pause,469,4,2,2026-03-13T17:25:52
1865,354,22,142,start,649,0,0,2025-12-26T20:57:32
1866,354,20,98,pause,491,0,0,2025-12-26T21:34:50
1867,354,44,70,resume,353,3,4,2025-12-26T22:22:40
1868,354,27,182,pause,364,0,0,2025-12-26T22:09:05
1869,354,32,73,pause,470,0,0,2025-12-26T22:29:15
1870,354,43,82,stop,126,1,1,2025-12-26T22:17:53
1871,354,5,46,pause,167,5,1,2025-12-26T22:15:07
1872,354,1,186,start,836,0,0,2025-12-26T21:30:55
1873,355,38,161,stop,481,3,5,2026-02-17T05:10:26
1874,355,46,36,pause,773,1,1,2026-02-17T05:10:06
1875,355,1,111,resume,248,0,0,2026-02-17T05:12:50
1876,355,25,83,resume,207,0,0,2026-02-17T05:18:56
1877,355,32,155,resume,490,3,5,2026-02-17T05:23:33
1878,355,4,114,pause,16,0,0,2026-02-17T05:09:49
1879,355,17,37,stop,599,0,0,2026-02-17T05:30:22
1880,355,45,20,pause,878,0,0,2026-02-17T05:15:23
1881,355,11,102,resume,616,0,0,2026-02-17T05:14:49
1882,355,41,74,pause,266,0,0,2026-02-17T05:26:57
1883,356,42,175,pause,782,0,0,2025-10-20T01:01:27
1884,356,32,89,stop,71,5,3,2025-10-20T00:54:47
1885,356,46,115,start,772,0,0,2025-10-20T01:43:32
1886,356,24,179,resume,704,0,0,2025-10-20T02:06:53
1887,357,21,116,pause,840,4,2,2024-12-23T20:19:54
1888,357,21,140,stop,204,0,0,2024-12-23T20:00:54
1889,357,45,91,pause,482,3,3,2024-12-23T20:17:23
1890,357,29,40,start,778,0,0,2024-12-23T20:11:55
1891,357,9,82,pause,657,0,0,2024-12-23T19:55:23
1892,357,28,170,stop,164,0,0,2024-12-23T20:26:26
1893,357,7,5,pause,163,3,2,2024-12-23T19:58:46
1894,357,11,78,resume,884,0,0,2024-12-23T20:23:23
1895,357,32,156,resume,453,4,1,2024-12-23T20:19:02
1896,357,23,28,start,341,0,0,2024-12-23T20:34:21
1897,358,16,133,stop,832,2,3,2025-02-12T01:15:12
1898,358,41,41,pause,328,0,0,2025-02-12T01:26:02
1899,358,8,154,start,298,0,0,2025-02-12T01:06:50
1900,358,45,33,pause,494,0,0,2025-02-12T00:51:16
1901,358,27,64,pause,344,0,0,2025-02-12T01:26:16
1902,358,21,163,stop,497,0,0,2025-02-12T01:31:47
1903,358,37,85,resume,140,0,0,2025-02-12T01:41:47
1904,358,37,59,resume,634,0,0,2025-02-12T01:01:00
1905,358,32,145,pause,29,0,0,2025-02-12T01:05:17
1906,358,25,193,start,339,0,0,2025-02-12T00:52:17
1907,359,47,69,start,408,0,0,2024-09-01T16:44:33
1908,359,18,183,start,878,0,0,2024-09-01T16:44:34
1909,359,15,163,start,374,0,0,2024-09-01T16:47:49
1910,359,10,70,stop,506,0,0,2024-09-01T16:58:54
1911,359,35,52,resume,671,0,0,2024-09-01T16:03:54
1912,359,39,31,pause,72,0,0,2024-09-01T16:41:39
1913,359,33,73,pause,395,4,5,2024-09-01T16:47:23
1914,359,17,53,start,35,1,5,2024-09-01T16:35:21
1915,360,30,38,pause,401,5,1,2026-01-12T06:51:52
1916,360,7,71,pause,212,0,0,2026-01-12T06:52:59
1917,360,11,151,start,27,0,0,2026-01-12T06:47:10
1918,360,36,123,pause,332,0,0,2026-01-12T06:54:15
1919,360,2,161,pause,341,0,0,2026-01-12T06:49:53
1920,360,3,165,pause,589,0,0,2026-01-12T06:53:29
1921,360,33,15,resume,740,2,3,2026-01-12T06:46:34
1922,361,7,134,start,740,2,0,2026-04-19T03:17:27
1923,361,22,21,pause,778,0,0,2026-04-19T03:02:22
1924,362,34,107,resume,415,0,0,2024-11-30T12:55:11
1925,362,6,54,pause,128,0,0,2024-11-30T13:02:28
1926,362,15,62,start,709,0,0,2024-11-30T12:40:32
1927,362,45,58,pause,53,2,1,2024-11-30T13:22:30
1928,362,9,129,pause,406,0,0,2024-11-30T13:01:45
1929,362,2,131,resume,514,0,0,2024-11-30T11:43:22
1930,362,27,141,start,214,0,0,2024-11-30T12:43:57
1931,363,32,2,pause,92,5,2,2026-01-07T00:43:21
1932,363,26,55,start,17,0,0,2026-01-07T01:09:45
1933,363,19,69,resume,533,0,0,2026-01-07T00:35:30
1934,363,39,66,pause,344,0,0,2026-01-07T01:08:37
1935,364,19,116,start,627,5,3,2026-01-21T09:52:05
1936,364,25,28,resume,220,2,4,2026-01-21T10:29:48
1937,364,45,173,pause,617,3,2,2026-01-21T10:10:29
1938,364,15,146,stop,873,0,0,2026-01-21T09:55:28
1939,364,20,4,pause,195,0,0,2026-01-21T10:38:39
1940,364,47,100,resume,478,4,4,2026-01-21T10:31:05
1941,364,31,144,resume,824,0,0,2026-01-21T10:47:37
1942,365,7,1,stop,644,1,0,2026-05-16T17:05:33
1943,365,20,114,pause,591,0,0,2026-05-16T17:06:28
1944,365,24,56,resume,443,3,0,2026-05-16T16:23:33
1945,365,20,9,stop,319,0,0,2026-05-16T16:14:51
1946,366,14,31,stop,772,0,0,2026-05-04T01:57:21
1947,366,31,45,start,98,0,0,2026-05-04T01:51:53
1948,366,38,178,resume,286,0,0,2026-05-04T01:35:02
1949,366,5,188,resume,230,0,0,2026-05-04T01:36:03
1950,366,2,10,pause,860,0,0,2026-05-04T01:45:40
1951,366,1,148,stop,682,1,2,2026-05-04T01:51:32
1952,366,13,69,start,288,0,0,2026-05-04T01:57:36
1953,366,45,115,resume,675,1,4,2026-05-04T01:54:32
1954,367,45,126,resume,742,0,0,2025-05-01T06:18:50
1955,367,24,23,resume,477,4,4,2025-05-01T05:22:42
1956,367,24,186,resume,159,0,0,2025-05-01T05:35:33
1957,367,27,45,resume,391,0,0,2025-05-01T05:47:36
1958,367,19,38,resume,779,0,0,2025-05-01T06:22:11
1959,367,27,93,stop,98,0,0,2025-05-01T05:58:38
1960,367,22,92,resume,471,0,0,2025-05-01T06:11:04
1961,368,22,130,stop,650,0,0,2026-04-07T08:21:59
1962,368,41,191,start,827,0,0,2026-04-07T08:41:42
1963,368,14,178,pause,853,0,0,2026-04-07T08:34:35
1964,369,35,11,resume,599,0,0,2026-04-20T08:51:26
1965,369,43,43,resume,710,0,0,2026-04-20T09:50:00
1966,370,21,188,stop,392,0,0,2026-02-09T05:22:22
1967,370,43,101,pause,369,0,0,2026-02-09T05:31:26
1968,370,7,58,resume,474,0,0,2026-02-09T05:04:42
1969,370,13,184,start,822,0,0,2026-02-09T05:41:19
1970,370,32,37,stop,721,0,0,2026-02-09T05:40:27
1971,370,26,78,resume,564,1,1,2026-02-09T04:58:45
1972,371,14,48,resume,706,1,0,2025-09-29T10:00:41
1973,372,23,170,pause,724,0,0,2026-05-14T23:41:22
1974,372,24,54,pause,644,0,0,2026-05-14T23:40:43
1975,373,38,11,resume,42,0,0,2025-09-16T19:02:27
1976,373,17,180,pause,826,0,0,2025-09-16T18:50:57
1977,373,7,109,resume,645,0,0,2025-09-16T19:40:08
1978,373,44,126,stop,399,0,0,2025-09-16T18:16:47
1979,373,6,122,pause,104,0,0,2025-09-16T18:21:10
1980,373,46,162,stop,475,0,0,2025-09-16T18:50:34
1981,373,39,121,start,327,0,0,2025-09-16T19:07:40
1982,373,29,56,resume,107,0,0,2025-09-16T18:13:59
1983,374,44,8,stop,465,0,0,2026-01-03T09:46:57
1984,374,18,179,resume,830,5,5,2026-01-03T10:39:22
1985,374,8,179,resume,188,4,2,2026-01-03T10:49:43
1986,375,22,110,start,168,1,1,2026-05-26T19:47:17
1987,376,42,46,resume,54,3,1,2024-11-10T22:41:34
1988,376,38,127,pause,465,0,0,2024-11-10T23:21:56
1989,376,8,26,start,145,0,0,2024-11-10T23:17:15
1990,376,37,7,pause,385,0,0,2024-11-10T23:20:58
1991,377,34,178,pause,566,1,3,2026-02-16T05:19:11
1992,377,36,180,pause,76,1,2,2026-02-16T06:04:03
1993,377,31,103,resume,259,0,0,2026-02-16T06:07:15
1994,377,8,7,start,594,0,0,2026-02-16T04:47:21
1995,377,43,140,pause,279,4,0,2026-02-16T06:14:22
1996,377,38,106,start,50,0,0,2026-02-16T04:52:23
1997,377,9,192,resume,21,3,0,2026-02-16T05:23:14
1998,378,43,69,resume,19,3,1,2025-03-27T10:02:15
1999,379,14,49,resume,499,0,0,2026-05-19T18:32:18
2000,379,25,142,resume,564,1,1,2026-05-19T18:50:12
2001,379,10,18,pause,84,0,0,2026-05-19T18:40:37
2002,379,27,161,pause,240,3,3,2026-05-19T17:52:30
2003,380,21,102,start,697,3,3,2026-04-30T13:21:44
2004,380,15,192,stop,500,0,0,2026-04-30T13:34:26
2005,380,27,166,stop,660,0,0,2026-04-30T12:59:12
2006,380,19,128,resume,453,0,0,2026-04-30T13:33:17
2007,380,36,22,resume,805,0,0,2026-04-30T12:58:18
2008,380,24,72,pause,485,0,0,2026-04-30T13:37:09
2009,380,22,78,stop,629,0,0,2026-04-30T13:12:17
2010,381,31,131,pause,785,0,0,2026-06-04T06:41:49
2011,381,45,144,stop,629,0,0,2026-06-04T06:30:08
2012,381,9,121,pause,718,0,0,2026-06-04T06:25:25
2013,381,34,158,resume,267,0,0,2026-06-04T06:31:25
2014,381,19,153,resume,330,0,0,2026-06-04T06:44:13
2015,382,37,49,pause,323,0,0,2026-05-10T03:55:55
2016,382,44,106,pause,622,0,0,2026-05-10T04:11:00
2017,382,40,36,resume,714,0,0,2026-05-10T04:02:37
2018,382,24,183,resume,338,0,0,2026-05-10T03:56:44
2019,382,34,45,start,750,0,0,2026-05-10T04:40:23
2020,382,14,154,resume,860,0,0,2026-05-10T04:05:22
2021,383,26,124,resume,591,0,0,2026-05-02T04:59:41
2022,383,17,156,start,137,0,0,2026-05-02T05:54:59
2023,383,26,1,start,841,0,0,2026-05-02T05:51:28
2024,383,30,141,resume,293,0,0,2026-05-02T05:05:21
2025,383,18,14,stop,653,0,0,2026-05-02T05:56:39
2026,383,31,112,pause,132,0,0,2026-05-02T04:24:52
2027,383,4,11,stop,294,1,4,2026-05-02T05:07:59
2028,383,7,191,resume,219,1,5,2026-05-02T05:11:24
2029,384,40,185,pause,450,2,1,2026-05-09T13:47:10
2030,385,18,142,pause,252,0,0,2026-04-29T05:09:27
2031,385,21,57,pause,854,0,0,2026-04-29T05:21:29
2032,385,2,42,start,768,0,0,2026-04-29T05:33:30
2033,385,32,32,start,875,0,0,2026-04-29T05:22:41
2034,385,40,43,stop,235,3,0,2026-04-29T05:01:43
2035,385,28,149,stop,879,0,0,2026-04-29T05:21:40
2036,385,7,21,pause,464,4,1,2026-04-29T05:40:00
2037,385,40,193,pause,564,0,0,2026-04-29T05:41:20
2038,385,44,126,pause,546,3,2,2026-04-29T05:02:38
2039,385,25,114,resume,391,0,0,2026-04-29T05:09:04
2040,386,45,175,pause,816,0,0,2026-05-24T08:17:26
2041,386,23,104,pause,742,3,1,2026-05-24T08:16:17
2042,387,44,145,pause,724,0,0,2025-03-11T20:14:14
2043,387,2,100,resume,378,0,0,2025-03-11T20:32:34
2044,387,47,115,stop,101,0,0,2025-03-11T20:35:51
2045,387,18,94,stop,276,0,0,2025-03-11T20:38:14
2046,387,38,166,resume,553,2,0,2025-03-11T21:07:16
2047,387,15,24,resume,172,0,0,2025-03-11T20:15:50
2048,387,4,65,start,271,0,0,2025-03-11T20:36:45
2049,387,28,72,stop,200,2,3,2025-03-11T20:28:33
2050,388,6,159,start,680,2,2,2025-05-01T00:14:17
2051,388,11,61,start,210,0,0,2025-05-01T00:18:36
2052,388,7,69,resume,193,5,0,2025-05-01T00:32:32
2053,388,24,186,pause,556,0,0,2025-05-01T00:44:38
2054,388,1,84,stop,794,3,4,2025-05-01T00:35:15
2055,388,4,101,start,59,0,0,2025-05-01T00:08:03
2056,388,16,156,stop,597,0,0,2025-05-01T00:32:52
2057,388,30,45,resume,740,0,0,2025-04-30T23:50:36
2058,388,3,18,stop,149,0,0,2025-04-30T23:31:02
2059,389,32,174,resume,573,0,0,2026-05-20T00:54:55
2060,389,34,120,stop,542,0,0,2026-05-20T00:35:03
2061,389,46,192,pause,267,0,0,2026-05-20T00:53:01
