attempt_id,session_id,question_id,answer_chosen,correct,time_spent_seconds,timestamp,asked_for_help,help_type,audio_replays,audio_interrupts,selected_awnser
1222,305,34,133,True,149,2025-12-09T05:45:42,False,,0,0,B
1223,305,14,53,False,216,2025-12-09T05:35:49,False,,3,2,C
1224,305,18,72,True,62,2025-12-09T06:14:19,False,,2,3,D
1225,306,14,53,False,42,2026-02-08T23:37:40,False,,0,0,A
1226,306,33,130,True,157,2026-02-08T23:36:56,False,,1,3,D
1227,306,50,200,True,289,2026-02-08T23:11:33,False,,1,0,D
1228,306,11,43,True,86,2026-02-08T23:48:39,False,,3,3,C
1229,306,14,55,True,41,2026-02-08T23:27:44,False,,1,3,A
1230,306,46,181,True,166,2026-02-08T23:29:21,False,,0,0,A
1231,306,35,139,True,116,2026-02-08T23:07:17,False,,3,0,D
1232,307,30,117,True,295,2025-10-04T22:30:11,True,example,3,1,A
1233,307,2,5,False,97,2025-10-04T23:14:43,False,,0,0,A
1234,307,41,164,True,14,2025-10-04T22:28:18,False,,0,0,D
1235,307,12,48,True,164,2025-10-04T22:23:31,False,,0,0,C
1236,307,25,99,True,23,2025-10-04T23:26:49,False,,0,0,D
1237,308,11,43,True,297,2025-10-19T09:56:40,False,,0,0,A
1238,308,14,54,False,110,2025-10-19T09:52:31,False,,1,3,B
1239,309,5,17,True,66,2025-07-27T20:00:22,True,hint,0,0,C
1240,309,47,185,False,69,2025-07-27T19:53:05,False,,4,3,B
1241,309,38,150,False,5,2025-07-27T20:00:15,True,hint,0,0,B
1242,309,41,162,False,126,2025-07-27T20:01:37,False,,0,0,B
1243,309,15,59,False,190,2025-07-27T20:00:18,False,,0,0,B
1244,309,7,27,True,19,2025-07-27T20:05:20,False,,0,0,C
1245,310,44,175,True,163,2026-04-08T22:59:00,False,,2,0,C
1246,311,51,201,True,194,2026-02-01T02:26:50,False,,0,0,C
1247,311,44,174,False,152,2026-02-01T02:12:41,False,,0,0,A
1248,311,7,28,False,114,2026-02-01T01:42:51,True,hint,4,2,A
1249,311,36,141,False,13,2026-02-01T02:25:18,False,,0,0,A
1250,311,50,200,True,66,2026-02-01T02:30:06,False,,0,0,B
1251,311,30,117,True,148,2026-02-01T01:57:28,False,,0,0,D
1252,312,44,175,True,225,2024-10-28T08:00:50,False,,0,0,D
1253,312,11,43,True,289,2024-10-28T08:23:00,False,,0,0,A
1254,314,44,175,True,156,2024-09-04T10:45:32,False,,0,0,C
1255,314,47,188,False,229,2024-09-04T11:52:38,False,,0,0,C
1256,314,19,75,True,291,2024-09-04T11:54:28,False,,0,0,A
1257,315,2,8,False,161,2026-06-03T06:29:38,False,,0,0,C
1258,315,17,66,True,135,2026-06-03T06:16:16,False,,0,0,A
1259,318,17,66,True,225,2025-06-22T22:15:56,False,,0,0,D
1260,318,13,50,True,256,2025-06-22T21:26:52,True,explain,0,0,A
1261,318,24,96,True,108,2025-06-22T22:15:36,True,hint,0,0,B
1262,318,6,22,True,284,2025-06-22T21:24:21,False,,0,0,C
1263,318,5,17,True,54,2025-06-22T21:53:32,False,,0,0,D
1264,318,23,91,False,288,2025-06-22T21:31:17,False,,0,0,B
1265,318,14,56,False,57,2025-06-22T21:24:12,False,,0,0,B
1266,318,28,110,False,60,2025-06-22T21:33:08,False,,0,0,A
1267,319,18,70,False,242,2026-01-11T10:49:03,False,,0,0,C
1268,319,22,88,False,185,2026-01-11T09:50:53,False,,0,0,A
1269,319,20,79,True,12,2026-01-11T11:27:09,False,,0,0,B
1270,319,8,29,True,59,2026-01-11T10:13:28,False,,0,0,B
1271,319,22,87,True,282,2026-01-11T11:13:10,False,,3,0,A
1272,319,37,148,False,183,2026-01-11T10:05:50,False,,2,0,C
1273,320,28,111,True,282,2025-10-17T11:35:10,True,hint,0,0,B
1274,320,34,133,True,248,2025-10-17T12:01:56,False,,0,0,D
1275,320,45,178,False,67,2025-10-17T12:32:14,False,,0,0,C
1276,322,38,149,True,155,2025-07-14T17:13:18,False,,0,0,C
1277,322,46,181,True,64,2025-07-14T17:05:51,False,,0,0,B
1278,322,28,111,True,167,2025-07-14T16:52:42,False,,3,3,D
1279,322,21,82,True,293,2025-07-14T16:19:13,False,,0,0,D
1280,322,46,181,True,121,2025-07-14T16:29:24,False,,0,0,A
1281,322,41,164,True,212,2025-07-14T16:54:29,True,example,0,0,A
1282,322,17,66,True,15,2025-07-14T17:06:08,False,,0,0,D
1283,323,15,60,True,285,2025-07-11T00:45:00,False,,0,0,D
1284,323,23,92,False,57,2025-07-11T01:10:02,True,hint,2,2,B
1285,323,28,110,False,115,2025-07-11T01:09:29,False,,0,0,A
1286,323,5,17,True,43,2025-07-11T00:51:40,True,example,4,0,D
1287,323,10,38,True,151,2025-07-11T01:09:24,False,,2,0,D
1288,323,30,117,True,164,2025-07-11T00:47:18,False,,0,0,C
1289,323,51,203,False,104,2025-07-11T00:43:36,False,,0,0,A
1290,323,33,130,True,123,2025-07-11T01:10:12,False,,0,0,A
1291,325,34,135,False,104,2025-06-17T21:18:58,False,,3,2,D
1292,325,7,27,True,276,2025-06-17T22:26:19,False,,3,0,A
1293,325,43,172,True,99,2025-06-17T21:56:14,False,,0,0,B
1294,325,30,117,True,284,2025-06-17T21:49:03,False,,4,1,A
1295,325,13,52,False,236,2025-06-17T22:22:09,False,,2,1,A
1296,325,1,1,True,273,2025-06-17T22:13:07,False,,0,0,B
1297,325,8,31,False,216,2025-06-17T21:34:17,False,,0,0,B
1298,325,13,50,True,54,2025-06-17T21:30:31,False,,0,0,B
1299,326,45,177,True,290,2026-04-19T01:43:57,False,,0,0,A
1300,326,14,53,False,262,2026-04-19T02:32:43,False,,0,0,A
1301,326,6,22,True,31,2026-04-19T02:45:55,False,,2,2,A
1302,326,31,122,False,84,2026-04-19T02:30:00,False,,0,0,C
1303,326,1,1,True,133,2026-04-19T02:32:15,False,,0,0,A
1304,326,45,177,True,279,2026-04-19T01:40:42,True,example,0,0,B
1305,326,41,164,True,295,2026-04-19T01:57:30,False,,0,0,A
1306,327,51,201,True,269,2026-02-10T22:14:11,False,,0,0,D
1307,327,16,62,True,220,2026-02-10T22:43:48,False,,0,0,B
1308,327,50,200,True,158,2026-02-10T22:57:15,False,,4,0,A
1309,327,44,173,False,31,2026-02-10T22:57:27,False,,4,3,A
1310,327,37,146,True,48,2026-02-10T22:25:01,True,hint,2,0,C
1311,327,7,25,False,292,2026-02-10T22:20:29,False,,4,1,C
1312,327,20,79,True,234,2026-02-10T22:41:04,False,,4,0,D
1313,327,9,35,False,17,2026-02-10T22:50:36,False,,0,0,B
1314,328,46,181,True,247,2026-01-22T15:23:33,False,,0,0,D
1315,328,17,66,True,129,2026-01-22T15:31:59,False,,0,0,D
1316,328,24,96,True,264,2026-01-22T15:23:07,False,,0,0,B
1317,328,29,113,True,190,2026-01-22T15:29:30,False,,0,0,C
1318,328,33,130,True,267,2026-01-22T15:37:11,False,,0,0,B
1319,329,35,137,False,198,2025-10-25T12:58:29,False,,2,2,C
1320,329,12,48,True,36,2025-10-25T13:10:02,False,,0,0,D
1321,329,12,48,True,60,2025-10-25T14:05:41,False,,0,0,B
1322,329,27,107,True,6,2025-10-25T13:16:39,False,,0,0,A
1323,329,32,125,True,286,2025-10-25T14:26:43,False,,0,0,D
1324,329,8,29,True,57,2025-10-25T13:55:03,False,,0,0,D
1325,329,1,4,False,110,2025-10-25T13:56:01,False,,0,0,B
1326,330,40,160,True,192,2026-01-14T23:59:55,False,,0,0,B
1327,331,5,19,False,191,2026-02-11T23:24:17,False,,0,0,D
1328,331,25,99,True,10,2026-02-11T23:56:59,False,,0,0,D
1329,331,49,193,True,177,2026-02-12T00:28:07,False,,0,0,D
1330,331,46,181,True,297,2026-02-11T23:28:20,False,,1,3,D
1331,331,27,108,False,180,2026-02-11T23:06:49,False,,0,0,A
1332,332,2,5,False,196,2026-06-04T17:15:36,False,,0,0,D
1333,332,6,22,True,203,2026-06-04T17:43:03,False,,4,2,D
1334,332,51,201,True,201,2026-06-04T17:25:41,False,,0,0,C
1335,332,12,48,True,273,2026-06-04T17:25:07,False,,3,3,D
1336,332,4,14,True,168,2026-06-04T17:23:29,False,,0,0,A
1337,332,19,75,True,119,2026-06-04T17:47:01,False,,0,0,D
1338,332,7,27,True,293,2026-06-04T17:43:47,False,,4,0,B
1339,333,39,154,True,154,2026-04-14T10:07:14,False,,0,0,A
1340,333,6,23,False,170,2026-04-14T10:09:04,False,,0,0,D
1341,336,26,103,True,132,2025-11-25T06:19:00,True,example,2,3,C
1342,336,34,135,False,194,2025-11-25T06:21:39,False,,0,0,A
1343,336,16,62,True,199,2025-11-25T07:06:55,False,,0,0,C
1344,336,43,169,False,72,2025-11-25T06:29:55,False,,0,0,D
1345,336,30,117,True,173,2025-11-25T06:55:50,False,,0,0,A
1346,336,2,6,False,17,2025-11-25T07:03:08,False,,0,0,C
1347,336,14,55,True,233,2025-11-25T06:36:40,False,,0,0,C
1348,337,25,99,True,271,2025-04-03T12:13:52,False,,0,0,D
1349,339,34,133,True,157,2025-10-01T22:37:11,False,,0,0,B
1350,339,3,12,False,32,2025-10-01T22:45:06,False,,0,0,C
1351,339,18,72,True,190,2025-10-01T22:39:41,False,,0,0,C
1352,339,31,124,True,176,2025-10-01T22:39:01,False,,2,3,C
1353,339,30,117,True,130,2025-10-01T22:44:02,False,,0,0,C
1354,339,1,1,True,20,2025-10-01T22:38:40,False,,0,0,D
1355,339,39,154,True,14,2025-10-01T22:43:19,False,,0,0,C
1356,339,31,124,True,59,2025-10-01T22:38:09,False,,0,0,B
1357,340,26,102,False,249,2025-11-04T23:36:49,False,,0,0,C
1358,340,26,101,False,250,2025-11-04T23:42:45,False,,0,0,A
1359,341,27,107,True,275,2026-04-10T02:21:32,False,,0,0,D
1360,341,51,201,True,278,2026-04-10T02:03:27,False,,1,1,B
1361,341,27,107,True,134,2026-04-10T02:20:59,False,,0,0,C
1362,341,18,72,True,165,2026-04-10T02:09:59,False,,3,2,B
1363,341,37,146,True,60,2026-04-10T02:36:31,False,,4,1,A
1364,341,42,167,True,276,2026-04-10T02:34:13,False,,0,0,C
1365,341,11,43,True,88,2026-04-10T02:47:03,False,,0,0,C
1366,341,25,99,True,209,2026-04-10T02:28:34,False,,0,0,D
1367,344,14,55,True,158,2025-10-08T16:50:24,False,,3,0,C
1368,345,45,177,True,269,2026-04-16T07:39:27,False,,0,0,A
1369,345,12,48,True,120,2026-04-16T07:19:51,False,,0,0,C
1370,345,40,160,True,287,2026-04-16T07:23:01,False,,3,3,D
1371,345,6,22,True,191,2026-04-16T06:59:24,False,,0,0,D
1372,345,1,1,True,254,2026-04-16T08:31:13,False,,2,3,C
1373,345,14,55,True,190,2026-04-16T07:24:31,False,,0,0,A
1374,345,43,169,False,282,2026-04-16T07:24:24,True,explain,0,0,D
1375,346,20,77,False,267,2026-02-12T09:44:17,False,,0,0,A
1376,346,44,175,True,178,2026-02-12T10:06:02,False,,0,0,C
1377,347,46,183,False,277,2025-07-28T00:38:58,False,,4,0,D
1378,347,33,130,True,264,2025-07-28T00:30:53,False,,0,0,D
1379,348,16,63,False,242,2026-05-21T09:35:44,False,,0,0,A
1380,348,48,190,True,279,2026-05-21T09:39:20,False,,0,0,B
1381,348,4,16,False,142,2026-05-21T09:31:24,False,,0,0,C
1382,348,4,14,True,225,2026-05-21T09:26:08,True,example,0,0,C
1383,348,30,117,True,127,2026-05-21T09:37:44,False,,2,0,C
1384,349,20,79,True,70,2026-05-06T03:29:15,False,,0,0,C
1385,349,2,7,True,112,2026-05-06T03:06:24,False,,0,0,C
1386,349,4,16,False,12,2026-05-06T03:46:36,False,,0,0,C
1387,349,38,149,True,144,2026-05-06T03:33:47,False,,2,1,B
1388,349,10,38,True,193,2026-05-06T03:37:34,False,,0,0,D
1389,349,33,130,True,181,2026-05-06T03:38:56,False,,0,0,D
1390,349,15,57,False,153,2026-05-06T03:11:36,False,,0,0,A
1391,349,23,90,True,285,2026-05-06T03:23:41,False,,0,0,B
1392,350,1,4,False,97,2026-02-03T09:07:03,False,,0,0,B
1393,350,34,133,True,292,2026-02-03T08:35:54,False,,0,0,C
1394,350,38,152,False,211,2026-02-03T09:10:13,False,,0,0,A
1395,350,49,193,True,168,2026-02-03T09:02:03,False,,4,3,A
1396,350,11,43,True,236,2026-02-03T09:17:17,False,,0,0,A
1397,350,36,144,False,253,2026-02-03T08:26:17,False,,2,0,C
1398,350,38,151,False,111,2026-02-03T08:51:41,False,,0,0,D
1399,350,35,139,True,90,2026-02-03T07:54:29,False,,3,2,C
1400,352,7,27,True,5,2026-04-01T03:17:00,False,,0,0,B
1401,352,13,51,False,41,2026-04-01T04:03:41,True,example,0,0,C
1402,352,28,111,True,220,2026-04-01T03:28:42,False,,0,0,A
1403,352,32,126,False,231,2026-04-01T03:33:47,False,,0,0,C
1404,352,45,180,False,103,2026-04-01T03:08:42,True,hint,1,3,A
1405,352,34,133,True,296,2026-04-01T04:18:53,False,,0,0,A
1406,352,32,125,True,142,2026-04-01T03:23:51,False,,0,0,A
1407,353,19,75,True,256,2026-03-13T17:30:58,False,,2,2,D
1408,353,17,67,False,199,2026-03-13T17:26:16,False,,4,0,D
1409,353,42,167,True,89,2026-03-13T17:27:30,False,,0,0,A
1410,353,3,11,True,18,2026-03-13T17:49:30,False,,0,0,C
1411,353,35,140,False,53,2026-03-13T17:47:04,False,,3,3,C
1412,353,44,175,True,194,2026-03-13T17:46:59,False,,0,0,C
1413,353,2,8,False,241,2026-03-13T18:08:13,False,,3,2,D
1414,353,6,21,False,116,2026-03-13T18:01:40,False,,0,0,D
1415,354,46,183,False,27,2025-12-26T21:50:48,False,,3,2,B
1416,354,14,55,True,242,2025-12-26T22:22:10,True,hint,1,1,D
1417,354,30,117,True,108,2025-12-26T22:18:31,False,,0,0,D
1418,354,51,203,False,76,2025-12-26T21:30:57,False,,1,3,B
1419,354,41,164,True,183,2025-12-26T21:47:40,False,,0,0,A
1420,354,12,45,False,19,2025-12-26T21:51:25,False,,0,0,A
1421,354,48,192,False,11,2025-12-26T21:50:31,False,,0,0,D
1422,354,6,22,True,159,2025-12-26T21:27:13,False,,0,0,B
1423,356,44,174,False,69,2025-10-20T00:55:50,False,,0,0,B
1424,356,45,177,True,276,2025-10-20T02:02:01,False,,4,3,D
1425,356,24,96,True,219,2025-10-20T01:27:55,False,,4,0,A
1426,356,49,193,True,274,2025-10-20T01:41:06,True,explain,0,0,D
1427,356,20,79,True,184,2025-10-20T01:59:58,False,,0,0,C
1428,356,37,146,True,100,2025-10-20T01:16:20,False,,0,0,C
1429,357,25,99,True,118,2024-12-23T20:32:34,False,,0,0,C
1430,357,41,161,False,87,2024-12-23T20:53:07,True,example,2,3,A
1431,357,44,176,False,36,2024-12-23T20:32:27,True,example,0,0,A
1432,357,50,200,True,118,2024-12-23T19:54:47,False,,0,0,A
1433,357,32,126,False,219,2024-12-23T19:50:12,False,,0,0,A
1434,357,42,167,True,122,2024-12-23T20:01:02,False,,0,0,C
1435,357,9,36,False,13,2024-12-23T20:15:20,True,example,0,0,A
1436,358,47,187,True,103,2025-02-12T00:49:13,False,,0,0,A
1437,358,6,22,True,107,2025-02-12T01:03:05,False,,0,0,B
1438,358,21,82,True,272,2025-02-12T01:15:39,False,,0,0,B
1439,358,10,38,True,222,2025-02-12T01:13:42,False,,2,0,D
1440,358,16,62,True,159,2025-02-12T00:55:02,False,,0,0,B
1441,359,16,64,False,93,2024-09-01T16:31:11,False,,0,0,C
1442,359,44,175,True,183,2024-09-01T16:09:11,True,hint,0,0,D
1443,360,14,55,True,54,2026-01-12T06:47:14,False,,0,0,D
1444,360,26,103,True,58,2026-01-12T06:52:09,False,,0,0,C
1445,361,30,117,True,71,2026-04-19T03:07:31,False,,0,0,D
1446,361,22,85,False,96,2026-04-19T03:02:18,False,,0,0,C
1447,361,7,27,True,157,2026-04-19T03:08:03,True,example,0,0,D
1448,361,41,161,False,186,2026-04-19T03:18:34,True,explain,0,0,C
1449,362,3,11,True,240,2024-11-30T12:36:15,False,,0,0,A
1450,362,43,172,True,28,2024-11-30T12:33:52,False,,0,0,B
1451,362,39,154,True,70,2024-11-30T13:19:19,True,explain,0,0,B
1452,362,49,193,True,12,2024-11-30T12:51:50,False,,0,0,C
1453,362,20,79,True,185,2024-11-30T12:14:11,False,,0,0,A
1454,363,42,168,False,56,2026-01-07T00:29:18,True,explain,2,0,B
1455,363,33,129,False,165,2026-01-07T00:44:03,False,,0,0,C
1456,363,46,181,True,248,2026-01-07T00:15:02,False,,4,3,A
1457,363,25,99,True,7,2026-01-07T01:04:24,False,,1,3,C
1458,364,17,66,True,19,2026-01-21T10:33:53,False,,0,0,B
1459,364,41,164,True,54,2026-01-21T10:20:31,True,explain,0,0,C
1460,364,19,75,True,133,2026-01-21T10:00:25,False,,0,0,D
1461,364,36,143,True,91,2026-01-21T09:54:27,False,,0,0,D
1462,365,27,107,True,191,2026-05-16T16:42:25,False,,0,0,A
1463,365,8,32,False,8,2026-05-16T16:49:57,False,,0,0,A
1464,365,13,50,True,208,2026-05-16T17:00:25,True,example,0,0,D
1465,365,51,204,False,102,2026-05-16T16:06:33,False,,1,0,A
1466,365,28,111,True,109,2026-05-16T17:00:55,False,,0,0,D
1467,366,26,103,True,183,2026-05-04T01:54:55,False,,0,0,A
1468,366,36,143,True,69,2026-05-04T01:45:24,False,,0,0,B
1469,366,11,44,False,84,2026-05-04T01:50:23,False,,0,0,D
1470,366,35,137,False,90,2026-05-04T01:51:23,False,,0,0,D
1471,366,38,152,False,254,2026-05-04T01:49:58,False,,0,0,C
1472,366,23,90,True,122,2026-05-04T01:57:03,False,,0,0,C
1473,367,33,130,True,118,2025-05-01T05:30:47,False,,0,0,B
1474,367,39,154,True,18,2025-05-01T05:37:58,False,,4,2,B
1475,367,41,164,True,34,2025-05-01T06:29:41,True,example,3,0,D
1476,367,21,82,True,100,2025-05-01T05:47:19,False,,0,0,A
1477,367,17,65,False,292,2025-05-01T06:27:21,False,,0,0,A
1478,368,33,130,True,252,2026-04-07T08:27:45,False,,0,0,C
1479,368,3,11,True,287,2026-04-07T08:57:14,True,example,0,0,D
1480,368,35,138,False,15,2026-04-07T08:53:24,False,,0,0,A
1481,368,2,7,True,112,2026-04-07T08:59:40,False,,0,0,C
1482,368,44,175,True,196,2026-04-07T08:55:29,False,,0,0,D
1483,368,45,179,False,11,2026-04-07T08:15:22,False,,0,0,C
1484,368,36,143,True,83,2026-04-07T08:27:53,False,,0,0,B
1485,369,44,175,True,7,2026-04-20T09:02:20,False,,0,0,C
1486,369,45,177,True,162,2026-04-20T09:48:44,True,explain,0,0,A
1487,369,24,94,False,86,2026-04-20T10:00:37,False,,0,0,D
1488,369,30,117,True,277,2026-04-20T09:08:44,False,,0,0,D
1489,370,39,154,True,34,2026-02-09T04:59:21,False,,0,0,D
1490,370,42,167,True,140,2026-02-09T05:37:43,False,,0,0,B
1491,372,1,1,True,238,2026-05-14T23:12:27,True,explain,0,0,B
1492,372,31,124,True,187,2026-05-14T23:20:35,False,,0,0,C
1493,373,21,84,False,223,2025-09-16T19:28:25,False,,0,0,C
1494,373,33,130,True,163,2025-09-16T19:39:34,False,,0,0,D
1495,373,3,11,True,138,2025-09-16T18:53:04,True,explain,0,0,C
1496,373,16,62,True,140,2025-09-16T19:15:52,False,,3,2,D
1497,373,8,31,False,173,2025-09-16T19:18:56,True,explain,0,0,B
1498,373,31,124,True,38,2025-09-16T19:04:42,False,,0,0,D
1499,373,13,50,True,191,2025-09-16T19:17:48,False,,0,0,C
1500,373,18,72,True,131,2025-09-16T19:40:31,False,,0,0,B
1501,374,43,172,True,46,2026-01-03T10:23:01,True,hint,0,0,D
1502,374,51,201,True,140,2026-01-03T10:25:04,False,,0,0,A
1503,374,34,133,True,137,2026-01-03T09:59:18,False,,0,0,D
1504,374,18,72,True,161,2026-01-03T10:43:28,False,,0,0,D
1505,375,14,54,False,51,2026-05-26T19:57:46,False,,4,3,D
1506,375,47,187,True,101,2026-05-26T19:28:03,False,,0,0,D
1507,375,11,44,False,293,2026-05-26T19:59:28,False,,0,0,A
1508,375,13,49,False,15,2026-05-26T19:41:56,False,,0,0,D
1509,375,9,36,False,159,2026-05-26T20:08:37,False,,0,0,C
1510,375,29,113,True,53,2026-05-26T19:54:53,False,,0,0,D
1511,375,15,60,True,112,2026-05-26T19:29:23,False,,0,0,B
1512,375,20,79,True,138,2026-05-26T19:39:53,False,,0,0,B
1513,376,24,93,False,97,2024-11-10T22:46:06,True,explain,0,0,D
1514,376,7,25,False,243,2024-11-10T22:44:47,True,hint,0,0,C
1515,376,51,201,True,215,2024-11-10T22:40:02,True,explain,0,0,A
1516,377,30,117,True,43,2026-02-16T04:31:33,False,,4,0,D
1517,377,19,75,True,217,2026-02-16T04:26:50,False,,0,0,D
1518,378,24,96,True,96,2025-03-27T10:21:21,False,,0,0,D
1519,378,11,43,True,50,2025-03-27T09:58:42,True,example,0,0,B
1520,378,7,27,True,264,2025-03-27T10:05:29,False,,0,0,C
1521,379,11,43,True,130,2026-05-19T18:18:32,False,,0,0,D
1522,379,11,43,True,189,2026-05-19T19:03:05,True,hint,0,0,A
1523,379,5,18,False,7,2026-05-19T18:12:08,False,,0,0,B
1524,379,41,164,True,256,2026-05-19T17:50:13,False,,3,3,B
1525,380,23,90,True,37,2026-04-30T13:27:35,False,,0,0,B
1526,380,14,55,True,204,2026-04-30T13:31:44,False,,0,0,A
1527,380,23,91,False,111,2026-04-30T13:50:40,True,hint,0,0,A
1528,381,48,191,False,5,2026-06-04T06:29:13,False,,0,0,C
1529,381,17,66,True,237,2026-06-04T06:39:04,True,hint,3,3,D
1530,381,21,82,True,170,2026-06-04T06:27:22,False,,0,0,D
1531,381,32,128,False,73,2026-06-04T06:11:24,False,,0,0,B
1532,381,3,11,True,127,2026-06-04T06:34:02,False,,1,0,D
1533,381,31,121,False,131,2026-06-04T06:20:47,False,,0,0,B
1534,381,6,21,False,80,2026-06-04T06:40:12,False,,0,0,B
1535,382,9,34,False,215,2026-05-10T04:27:36,False,,1,2,A
1536,382,9,33,True,79,2026-05-10T04:00:25,False,,0,0,B
1537,382,16,62,True,33,2026-05-10T03:44:25,True,hint,0,0,B
1538,382,34,134,False,87,2026-05-10T04:00:39,True,hint,0,0,C
1539,382,38,152,False,124,2026-05-10T04:05:16,True,hint,3,3,A
1540,382,32,126,False,270,2026-05-10T04:01:18,False,,0,0,D
1541,382,19,75,True,190,2026-05-10T03:57:27,False,,0,0,A
1542,382,1,1,True,25,2026-05-10T04:22:16,False,,0,0,D
1543,383,16,62,True,101,2026-05-02T05:48:49,False,,0,0,C
1544,383,47,187,True,106,2026-05-02T04:56:26,False,,0,0,B
1545,383,39,156,False,235,2026-05-02T05:43:55,False,,0,0,B
1546,384,12,45,False,84,2026-05-09T13:46:04,False,,0,0,D
1547,384,11,43,True,119,2026-05-09T13:47:00,True,example,0,0,A
1548,384,21,82,True,19,2026-05-09T13:48:19,True,explain,1,2,A
1549,384,44,175,True,92,2026-05-09T13:47:48,False,,0,0,B
1550,384,10,38,True,18,2026-05-09T13:49:17,True,example,0,0,B
1551,384,15,59,False,22,2026-05-09T13:47:35,False,,0,0,B
1552,384,40,157,False,240,2026-05-09T13:47:34,False,,0,0,C
1553,384,22,87,True,272,2026-05-09T13:48:45,False,,3,0,A
1554,385,3,11,True,251,2026-04-29T05:20:21,False,,0,0,C
1555,385,45,179,False,249,2026-04-29T05:08:16,True,hint,0,0,B
1556,385,31,124,True,40,2026-04-29T05:30:33,True,example,0,0,C
1557,385,20,79,True,184,2026-04-29T05:10:18,False,,0,0,A
1558,385,16,64,False,190,2026-04-29T05:03:42,False,,0,0,D
1559,386,9,33,True,175,2026-05-24T08:36:55,False,,0,0,C
1560,386,41,162,False,57,2026-05-24T08:35:51,False,,0,0,A
1561,387,27,107,True,78,2025-03-11T20:35:00,False,,0,0,D
1562,387,42,167,True,165,2025-03-11T20:43:27,False,,0,0,C
1563,387,16,62,True,152,2025-03-11T20:59:20,False,,3,1,B
1564,387,21,82,True,213,2025-03-11T20:47:15,True,explain,2,2,A
1565,387,50,197,False,181,2025-03-11T20:19:08,False,,0,0,C
1566,388,3,11,True,215,2025-05-01T00:13:08,False,,0,0,A
1567,388,48,190,True,100,2025-04-30T23:43:55,False,,0,0,C
1568,388,50,200,True,286,2025-05-01T00:07:37,True,explain,0,0,D
1569,389,11,43,True,20,2026-05-20T00:46:18,False,,1,0,A
1570,389,7,27,True,9,2026-05-20T00:36:57,False,,0,0,C
1571,389,7,27,True,15,2026-05-20T00:00:14,False,,0,0,C
1572,389,4,16,False,91,2026-05-20T01:11:35,False,,1,2,B
1573,389,19,75,True,217,2026-05-20T00:28:11,False,,3,0,B
1574,389,30,117,True,110,2026-05-20T00:05:29,True,explain,0,0,C
1575,391,47,187,True,24,2026-04-26T02:23:12,True,hint,0,0,D
1576,391,23,90,True,272,2026-04-26T02:07:46,False,,1,2,D
1577,391,23,90,True,247,2026-04-26T01:50:41,True,hint,0,0,A
1578,392,35,139,True,67,2026-06-03T10:35:10,False,,0,0,D
1579,392,47,187,True,194,2026-06-03T11:33:02,True,explain,0,0,A
1580,392,7,27,True,10,2026-06-03T11:34:50,True,example,0,0,D
1581,392,21,82,True,23,2026-06-03T11:19:10,True,explain,0,0,A
1582,392,1,1,True,284,2026-06-03T11:36:42,True,explain,0,0,C
1583,393,2,7,True,22,2026-05-08T10:39:30,False,,0,0,D
1584,393,9,33,True,213,2026-05-08T09:34:20,False,,0,0,A
1585,394,38,152,False,35,2025-07-04T00:26:58,False,,0,0,A
1586,394,47,186,False,61,2025-07-04T01:45:23,True,example,0,0,B
